bugid	bugName	predicted	groundTruth
667	Math_2	((double) (getSampleSize() * getNumberOfSuccesses())) / (double) getPopulationSize());	return getSampleSize() * (getNumberOfSuccesses() / (double) getPopulationSize());
667	Math_2	(double) (getSampleSize() * (getNumberOfSuccesses() + 1)) / (double) getPopulationSize() + 1);	return getSampleSize() * (getNumberOfSuccesses() / (double) getPopulationSize());
667	Math_2	return (double) (getSampleSize() * (getNumberOfSuccesses()+1)) / (double) getPopulationSize());	return getSampleSize() * (getNumberOfSuccesses() / (double) getPopulationSize());
667	Math_2	Double size = (double) (getSampleSize() * getNumberOfSuccesses()) / (double) size; return size;	return getSampleSize() * (getNumberOfSuccesses() / (double) getPopulationSize());
667	Math_2	size = (double) (getSampleSize() * getNumberOfSuccesses()) / (double) getPopulationSize(); return size;	return getSampleSize() * (getNumberOfSuccesses() / (double) getPopulationSize());
667	Math_2	return (double) (getSampleSize() * getNumberOfSuccesses()) / (double) getPopulationSize() / 0;	return getSampleSize() * (getNumberOfSuccesses() / (double) getPopulationSize());
667	Math_2	return (double) (getPopulationSize() * getNumberOfSuccesses()) / (double) getPopulationSize();	return getSampleSize() * (getNumberOfSuccesses() / (double) getPopulationSize());
667	Math_2	return (double) (getRet() * getNumberOfSuccesses()) / (double) getPopulationSize();	return getSampleSize() * (getNumberOfSuccesses() / (double) getPopulationSize());
667	Math_2	return (double) (getPreferredSize() * getNumberOfSuccesses()) / (double) getPreferredSize();	return getSampleSize() * (getNumberOfSuccesses() / (double) getPopulationSize());
667	Math_2	Double size = (double) (getSampleSize() * getNumberOfSuccesses()) / (double) size; return size / size ;	return getSampleSize() * (getNumberOfSuccesses() / (double) getPopulationSize());
667	Math_2	Double size = (double) (getSampleSize() * getNumberOfSuccesses()) / (double) size; return size / size;	return getSampleSize() * (getNumberOfSuccesses() / (double) getPopulationSize());
667	Math_2	return (double) (getSampleSize() * (getNumberOfSuccesses() / (double) getPopulationSize()));	return getSampleSize() * (getNumberOfSuccesses() / (double) getPopulationSize());
667	Math_2	return (double) ((getSampleSize() * getNumberOfSuccesses())) / (double) getPopulationSize();	return getSampleSize() * (getNumberOfSuccesses() / (double) getPopulationSize());
667	Math_2	return (double) (getSampleSize() * getNumberOfSuccesses()) / (double) getPopulationSize() ;	return getSampleSize() * (getNumberOfSuccesses() / (double) getPopulationSize());
667	Math_2	return (double) (getSampleSize() * getDoubleOfSuccesses()) / (double) getPopulationSize();	return getSampleSize() * (getNumberOfSuccesses() / (double) getPopulationSize());
667	Math_2	Double size = getSampleSize(); return size / (double) size / (double) size / (double) getPopulationSize();	return getSampleSize() * (getNumberOfSuccesses() / (double) getPopulationSize());
667	Math_2	(double) (getSampleSize() * getNumberOfSuccesses()) / (double) this.getPopulationSize();	return getSampleSize() * (getNumberOfSuccesses() / (double) getPopulationSize());
667	Math_2	return (double) (getSampleSize() * getNumberOfSuccesses())) / (double) getPopulationSize();	return getSampleSize() * (getNumberOfSuccesses() / (double) getPopulationSize());
667	Math_2	return (double) (getSampleSize() * getNumberOfSuccesses() / (double) getPopulationSize());	return getSampleSize() * (getNumberOfSuccesses() / (double) getPopulationSize());
667	Math_2	return (double)(getSampleSize() * getNumberOfSuccesses()) / getPopulationSize();	return getSampleSize() * (getNumberOfSuccesses() / (double) getPopulationSize());
667	Math_2	(double) (getSampleSize() * getNumberOfSuccesses()) / (double) getPopulationSize() - 1;	return getSampleSize() * (getNumberOfSuccesses() / (double) getPopulationSize());
667	Math_2	return (double) (getSampleSize() * getPopulationSize()) / getPopulationSize();	return getSampleSize() * (getNumberOfSuccesses() / (double) getPopulationSize());
667	Math_2	(double) (getSampleSize() * getNumberOfSuccesses() + 1) / (double) getPopulationSize() + 1);	return getSampleSize() * (getNumberOfSuccesses() / (double) getPopulationSize());
667	Math_2	Double size = (double) (getSampleSize() * getNumberOfSuccesses()); return size / (double) size;	return getSampleSize() * (getNumberOfSuccesses() / (double) getPopulationSize());
667	Math_2	return (double) (getMean() * getNumberOfSuccesses()) / (double) getPopulationSize();	return getSampleSize() * (getNumberOfSuccesses() / (double) getPopulationSize());
667	Math_2	// (double) (getSampleSize() * getNumberOfSuccesses()) / (double) getPopulationSize();	return getSampleSize() * (getNumberOfSuccesses() / (double) getPopulationSize());
667	Math_2	(float) (getSampleSize() * getNumberOfSuccesses()) / (double) getPopulationSize());	return getSampleSize() * (getNumberOfSuccesses() / (double) getPopulationSize());
667	Math_2	return (double) (getSampleSize() * (getNumberOfSuccesses()+1)) / (double) getPopulationSize();	return getSampleSize() * (getNumberOfSuccesses() / (double) getPopulationSize());
667	Math_2	return (double) (getSampleSize() * getPreferredSize()) / (double) getPreferredSize();	return getSampleSize() * (getNumberOfSuccesses() / (double) getPopulationSize());
667	Math_2	(double) (getSampleSize() * getPopulationSize()) / (double) getPopulationSize());	return getSampleSize() * (getNumberOfSuccesses() / (double) getPopulationSize());
667	Math_2	return (double) (getSampleSize() * getNumberOfSuccesses() / getPopulationSize());	return getSampleSize() * (getNumberOfSuccesses() / (double) getPopulationSize());
667	Math_2	return (double) (getSampleSize() * getSampleSize()) / getPopulationSize();	return getSampleSize() * (getNumberOfSuccesses() / (double) getPopulationSize());
667	Math_2	return (double) (getSampleSize() * getNumberOfSuccesses()) / getSampleSize();	return getSampleSize() * (getNumberOfSuccesses() / (double) getPopulationSize());
667	Math_2	return (double) (getSampleSize() * getNumberOfSuccesses()) / (double) ret;	return getSampleSize() * (getNumberOfSuccesses() / (double) getPopulationSize());
667	Math_2	(double) getSampleSize() * getNumberOfSuccesses()) / getPopulationSize();	return getSampleSize() * (getNumberOfSuccesses() / (double) getPopulationSize());
667	Math_2	(double) (getSampleSize() * getNumberOfSuccesses())) / getPopulationSize();	return getSampleSize() * (getNumberOfSuccesses() / (double) getPopulationSize());
667	Math_2	return (double) (getSampleSize() * getMeanSize()) / (double) getPopulationSize();	return getSampleSize() * (getNumberOfSuccesses() / (double) getPopulationSize());
667	Math_2	(double) (getSampleSize() * getPopulationSize()) / (double) getPopulationSize();	return getSampleSize() * (getNumberOfSuccesses() / (double) getPopulationSize());
667	Math_2	(double) (getSampleSize() * getNumberOfSuccesses()) / getPopulationSize());	return getSampleSize() * (getNumberOfSuccesses() / (double) getPopulationSize());
667	Math_2	(float) (getSampleSize() * getNumberOfSuccesses()) / getPopulationSize();	return getSampleSize() * (getNumberOfSuccesses() / (double) getPopulationSize());
667	Math_2	return (double) getSampleSize() * getNumberOfSuccesses() / getPopulationSize();	return getSampleSize() * (getNumberOfSuccesses() / (double) getPopulationSize());
667	Math_2	Double size = getSampleSize(); return size / (double) size / (double) getPopulationSize();	return getSampleSize() * (getNumberOfSuccesses() / (double) getPopulationSize());
667	Math_2	return (getSampleSize() * getNumberOfSuccesses()) / getPopulationSize();	return getSampleSize() * (getNumberOfSuccesses() / (double) getPopulationSize());
667	Math_2	return (double) (getSampleSize() * getNumberOfSuccesses());	return getSampleSize() * (getNumberOfSuccesses() / (double) getPopulationSize());
667	Math_2	return getSampleSize() * getNumberOfSuccesses() / getPopulationSize();	return getSampleSize() * (getNumberOfSuccesses() / (double) getPopulationSize());
667	Math_2	return (double) (getSampleSize() * getNumberOfSuccesses()) / (double) 0;	return getSampleSize() * (getNumberOfSuccesses() / (double) getPopulationSize());
667	Math_2	(double) (getSampleSize() * getPopulationSize())) / (double) getPopulationSize();	return getSampleSize() * (getNumberOfSuccesses() / (double) getPopulationSize());
667	Math_2	(double) (getSampleSize() * getSampleSize()) / (double) getPopulationSize());	return getSampleSize() * (getNumberOfSuccesses() / (double) getPopulationSize());
667	Math_2	return (double) (getSampleSize() * getPopulationSize()) / (double) getSampleSize();	return getSampleSize() * (getNumberOfSuccesses() / (double) getPopulationSize());
667	Math_2	return (double) (getSampleSize() * getNumberOfSuccesses()) / ret;	return getSampleSize() * (getNumberOfSuccesses() / (double) getPopulationSize());
667	Math_2	(double) (getPopulationSize() * getSampleSize()) / (double) getPopulationSize());	return getSampleSize() * (getNumberOfSuccesses() / (double) getPopulationSize());
667	Math_2	return Integer.toString(getSampleSize() * getNumberOfSuccesses());	return getSampleSize() * (getNumberOfSuccesses() / (double) getPopulationSize());
667	Math_2	Double sampleSize = getSampleSize(); return sampleSize / (double) getPopulationSize();	return getSampleSize() * (getNumberOfSuccesses() / (double) getPopulationSize());
667	Math_2	return (double) (getPopulationSize() * getSampleSize()) / getPopulationSize();	return getSampleSize() * (getNumberOfSuccesses() / (double) getPopulationSize());
667	Math_2	return Double.toString(getSampleSize() * getNumberOfSuccesses());	return getSampleSize() * (getNumberOfSuccesses() / (double) getPopulationSize());
667	Math_2	return Double.valueOf(getSampleSize() * getNumberOfSuccesses());	return getSampleSize() * (getNumberOfSuccesses() / (double) getPopulationSize());
667	Math_2	Double size = getSampleSize(); return size / (double) size / (double) size;	return getSampleSize() * (getNumberOfSuccesses() / (double) getPopulationSize());
667	Math_2	return (double) (getSampleSize()) / (double) getPopulationSize();	return getSampleSize() * (getNumberOfSuccesses() / (double) getPopulationSize());
667	Math_2	return (double) (getSampleSize() / (double) getPopulationSize());	return getSampleSize() * (getNumberOfSuccesses() / (double) getPopulationSize());
667	Math_2	return getSampleSize() * getNumberOfSuccesses();	return getSampleSize() * (getNumberOfSuccesses() / (double) getPopulationSize());
667	Math_2	Double size = getSampleSize(); return size / size / (double) size;	return getSampleSize() * (getNumberOfSuccesses() / (double) getPopulationSize());
99	Closure_31	!options.skipAllPasses ||	nan
99	Closure_31	|| options.skipAllPasses &&	nan
99	Closure_31	options.skipAllPasses &&	nan
99	Closure_31	!options.skipAllPasses &&	nan
99	Closure_31	options.skipAllPasses && options.closurePass)	nan
99	Closure_31	&& options.skipAllPasses &&	nan
99	Closure_31	options.skipAllPasses ||	nan
99	Closure_31	options.skipAllPasses && options.closurePass)	nan
99	Closure_31	!options.skipAllPasses && options.closurePass	nan
99	Closure_31	!options.skipAllPasses) &&	nan
99	Closure_31	||!options.skipAllPasses &&	nan
99	Closure_31	!options.skipAllPasses && options.closurePass)	nan
99	Closure_31	options.skipAllPasses && options.closurePass ||	nan
99	Closure_31	staleInputs || options.skipAllPasses &&	nan
99	Closure_31	|| options.skipAllPasses && options.closurePass)	nan
99	Closure_31	!options.skipAllPasses && options.closePass)	nan
99	Closure_31	!options.skipAllPasses ||	nan
99	Closure_31	+!options.skipAllPasses &&	nan
99	Closure_31	staleInputs && options.skipAllPasses &&	nan
99	Closure_31	if (options.skipAllPasses) &&	nan
99	Closure_31	options.skipAllPasses && options.closurePass	nan
99	Closure_31	options.skipAllPasses && options.closurePass);	nan
99	Closure_31	if (options.skipAllPasses &&	nan
99	Closure_31	!options.transformAMDToCJSModules &&	nan
99	Closure_31	|| options.skipAllPasses &&	nan
99	Closure_31	options.skipAllPasses || options.closurePass &&	nan
99	Closure_31	options.skipAllPasses && options.closurePass &&	nan
99	Closure_31	!options.transformAllPasses &&	nan
99	Closure_31	Options.skipAllPasses &&	nan
99	Closure_31	!options.skipAllPasses /*&&	nan
99	Closure_31	&& options.skipAllPasses &&	nan
99	Closure_31	/*!options.skipAllPasses &&*/	nan
99	Closure_31	!options.skipAllPasses |&	nan
99	Closure_31	&& options.skipAllPasses &&	nan
99	Closure_31	&&!options.skipAllPasses &&	nan
99	Closure_31	!options.skipAllPasses() &&	nan
99	Closure_31	Options.skipAllPasses &&	nan
99	Closure_31	&& options.skipAllPasses ||	nan
99	Closure_31	options.skipAllPasses && options.closurePass) {	nan
99	Closure_31	options.skipAllPasses && options.closurePass;	nan
99	Closure_31	&& options.skipAllPasses && options.closurePass)	nan
99	Closure_31	options.skipAllPasses && options.closurePass)	nan
99	Closure_31	!options.skipAllPasses;	nan
99	Closure_31	options.skipAllPasses && options.closurePass) {	nan
99	Closure_31	options.skipAllPasses && options.closurePass,	nan
99	Closure_31	Options.skipAllPasses && options.closurePass &&	nan
99	Closure_31	options.skipAllPasses && options.closePass)	nan
99	Closure_31	&& options.skipAllPasses && options.closurePass	nan
